block_height,hash,waiting_time,gas_price,gas_used,fees
6827854,06a491,22,60000000000,21980,1318800000000000
6831800,45a56b,10,41000000000,90592,3714272000000000
6833499,f30e77,0,56900000000,143081,8141308900000000
6828826,4f3e73,-47,61000000000,143081,8727941000000000
6832954,3a31ac,2,50000000000,58978,2948900000000000
6833073,d00818,4,35000000000,21000,735000000000000
6827163,0ad863,2,61500000000,143081,8799481500000000
6828174,9388ac,16,67400000000,143081,9643659400000000
6831680,10dff9,20,13200000000,243628,3215889600000000
6827425,6d8f64,2,31000000000,37222,1153882000000000
6827628,3a04bd,-2,60000000000,143081,8584860000000000
6833661,eba356,7,50000000000,21000,1050000000000000
6831378,9a8397,-2,70000000000,143081,10015670000000000
6828404,f2eb42,4,22000000000,45781,1007182000000000
6833429,3a8962,31,1000000000,21000,21000000000000
6830906,609f8b,-25,1000000000,21000,21000000000000
6832361,a9dff1,0,60000000000,143081,8584860000000000
6832347,37e0fb,0,11100000000,13830,153513000000000
6828294,f0e806,0,64500000000,143081,9228724500000000
6827002,81de24,18,10021618283,30981,310479756025623
6833303,afcf35,1495,3000000000,21000,63000000000000
6830389,db8573,10,60000000000,143081,8584860000000000
6832023,9cc01a,0,10000000000,21000,210000000000000
6833644,7e02f1,10,50000000000,37292,1864600000000000
6833102,b57dfe,4,9100830000,39334,357972047220000
6832487,617c05,-6,8000000000,21000,168000000000000
6834283,ec7c9b,2,19841269841,21000,416666666661000
6827834,8c3d3f,10,50000000000,36811,1840550000000000
6832798,a178ae,12,10000000000,21000,210000000000000
6833361,b0b696,2,20000000000,37412,748240000000000
6828310,1afa88,30,17000000000,142516,2422772000000000
6829936,2a3bfb,0,60000000000,143081,8584860000000000
6827933,dad57c,0,64000000000,143081,9157184000000000
6830392,904fa9,12,10000000000,21051,210510000000000
6830318,43df67,9,71000000000,21000,1491000000000000
6830605,fa8f7c,26,1000000000,21000,21000000000000
6828031,a76d18,0,1000000000,21000,21000000000000
6829013,2818a7,3,19841269841,21000,416666666661000
6827556,39034a,4,33000000000,38094,1257102000000000
6830210,5a2b3a,2738,1000000000,21000,21000000000000
6832132,77ce55,3,20000000000,21000,420000000000000
6828716,b4dd08,19,82000000000,77315,6339830000000000
6830785,8de657,3,71000000000,21000,1491000000000000
6827231,3dbf83,14,64000000000,143081,9157184000000000
6829558,337738,1,16000000000,21000,336000000000000
6829708,cf9e2f,8,41000000000,21000,861000000000000
6830280,373fed,5,14000000000,54835,767690000000000
6826913,1f0b14,7,20000000000,21000,420000000000000
6829212,c177f3,0,1000000000,21000,21000000000000
6831794,579a2f,18,50000000000,21000,1050000000000000
6828080,46c971,1,41000000000,53136,2178576000000000
6830015,b64b1d,33,71000000000,21000,1491000000000000
6826527,76bf04,0,56000000000,21000,1176000000000000
6827619,6ad58f,108,60000000000,143081,8584860000000000
6832772,34840f,0,20000000000,21000,420000000000000
6831926,f0706c,30,16000000000,127388,2038208000000000
6834092,949305,2773,3000000000,21000,63000000000000
6829841,c68f85,3,15000000000,21000,315000000000000
6832142,d7cc05,5,22000000000,21000,462000000000000
6827956,071aed,5,45000000000,21000,945000000000000
6833199,f3cf43,6,50000000000,49993,2499650000000000
6831684,682c51,3,13200000000,62791,828841200000000
6826945,9d4b1a,7,10000000000,91670,916700000000000
6830222,14e783,7,30000000000,31596,947880000000000
6832473,151a1f,8,10000000000,21136,211360000000000
6828415,ba5ad0,10,20000000000,52988,1059760000000000
6833350,dc888e,7,55000000000,143081,7869455000000000
6830281,688c83,-21,60000000000,143081,8584860000000000
6831343,8826e4,2,21000000000,21000,441000000000000
6828618,fe8fd2,6,9000000000,624748,5622732000000000
6831518,b251fc,-9,61602985472,143081,8814216764319232
6827195,5775f9,6,14000000000,21000,294000000000000
6828681,86a654,9,61100000000,21000,1283100000000000
6833784,716b6e,22,60000000000,39642,2378520000000000
6833272,d82d67,148,4100000000,21000,86100000000000
6833484,f73b60,7,22010000000,21000,462210000000000
6831380,f54cce,22,70000000000,43654,3055780000000000
6831721,67f09a,11,50000000000,21000,1050000000000000
6829107,0d4357,26,60000000000,22948,1376880000000000
6828301,dea329,-4,71000000000,21000,1491000000000000
6833206,912f92,17,9100000000,5002785,45525343500000000
6832496,69b359,5,20000000000,21000,420000000000000
6831808,5603eb,1,72000000000,39733,2860776000000000
6828475,06aac0,4,10000000000,37000,370000000000000
6828888,859335,13,15000000000,91827,1377405000000000
6828049,3fb579,71,22000000000,38399,844778000000000
6828047,6b4c5f,48,60000000000,21000,1260000000000000
6828645,02f546,0,20000000000,23026,460520000000000
6834231,4c048f,1,20000000000,21000,420000000000000
6830651,b27aee,1,12340000000,33708,415956720000000
6830807,3f6948,2,25683172385,38936,999999999982360
6831227,650ed6,8,50000000000,21000,1050000000000000
6833272,5290a0,241,4100000000,51621,211646100000000
6827914,04aa34,0,60000340000,44800,2688015232000000
6828706,15d84c,18,1000000000,21000,21000000000000
6830518,784294,144,1000000000,39512,39512000000000
6830435,41b3f2,51,10000000000,21000,210000000000000
6833005,2c98f5,11,10000000000,21852,218520000000000
6833118,9c3b2e,28,50000000000,50057,2502850000000000
6830320,461ca3,12,51000000000,23792,1213392000000000
6826904,5ba782,-13,31000000000,22069,684139000000000
6827348,414c2d,-57,4000000000,37624,150496000000000
6829491,96d566,18,60000000000,143081,8584860000000000
6827374,b12be9,11,1000000000,21000,21000000000000
6827064,989e1c,6,50000000000,21000,1050000000000000
6827455,cf10dc,1337,4000000000,37624,150496000000000
6828745,5f68d4,7,41000000000,37943,1555663000000000
6827205,632341,9,50000000000,21000,1050000000000000
6831368,adb7c8,1105,10000000000,185652,1856520000000000
6827485,0765b5,41,50000000000,50057,2502850000000000
6827891,bfd63c,239,10000000000,21621,216210000000000
6831949,529754,74,88000000000,21000,1848000000000000
6827358,1cd65f,1,57000000000,143081,8155617000000000
6833196,9644d3,48,57000000000,143081,8155617000000000
6831812,febcac,15,13500000000,21080,284580000000000
6828618,1a03c4,0,10000000000,52000,520000000000000
6831828,b7855c,3,100000000000,22677,2267700000000000
6828019,6062ac,302,10000000000,21000,210000000000000
6831685,100401,0,6500000000,33466,217529000000000
6833662,b723bb,3,20000000000,38455,769100000000000
6829226,9482ea,2,10000000000,21000,210000000000000
6828524,a1f7b4,0,6000000000,229193,1375158000000000
6831586,15dcd7,2,14200000000,36369,516439800000000
6834245,12a082,7,16000000000,21000,336000000000000
6833939,61d690,25,20000000000,52170,1043400000000000
6830762,2cf24f,-134,60340000000,143081,8633507540000000
6829989,911ca0,0,60000000000,143081,8584860000000000
6827630,fcf185,3,31000000000,25888,802528000000000
6829037,e43165,6,71000000000,21000,1491000000000000
6834203,dc31e8,39,41000000000,36921,1513761000000000
6827579,5e05cf,5,7000000000,839042,5873294000000000
6830209,518d26,0,50000000000,21000,1050000000000000
6830523,13fe5f,2,11000340000,735773,8093753162820000
6831456,3cd1fe,11,61110000000,143081,8743679910000000
6832610,d7e556,5,50000000000,121616,6080800000000000
6831909,c50a3a,2,41000000000,79595,3263395000000000
6830549,f8be14,9,80000000000,21000,1680000000000000
6828736,e0aad5,1743,5100000000,21000,107100000000000
6827920,b1a9b3,279,30000000000,183000,5490000000000000
6830323,067dd2,1775,3000000000,21000,63000000000000
6831735,c5a26f,0,11000000000,21000,231000000000000
6827968,1473ca,40,30000000000,23988,719640000000000
6833595,9b1534,4,11000000000,21000,231000000000000
6831753,70b251,2,45746031746,21000,960666666666000
6826717,94965d,-2,12000000000,33463,401556000000000
6833642,324cae,3,50000000000,21000,1050000000000000
6828354,7490e1,-7,11900000000,37835,450236500000000
6832891,4eefc8,48,41000000000,38317,1570997000000000
6829254,7856ca,23,61000000000,21000,1281000000000000
6834213,9f056d,4,50000000000,70847,3542350000000000
6831978,aeddff,15,50000000000,52173,2608650000000000
6828741,a59baa,1,10000000000,21621,216210000000000
6827541,6cd0a1,1,66000000000,37879,2500014000000000
6833216,65fcf3,-4,1000000000,21000,21000000000000
6831050,f4c960,0,61000000000,143081,8727941000000000
6827223,bc434b,10,30000000000,21000,630000000000000
6834169,3f0817,36,1000000000,21000,21000000000000
6829674,01f842,10,31000000000,21000,651000000000000
6830147,38140a,20,60000000000,143081,8584860000000000
6833694,e00a56,5689,5000000000,6691794,33458970000000000
6829361,013a6d,12,11000000000,21000,231000000000000
6833866,d6b141,1,41000000000,21000,861000000000000
6833038,d54fef,52,57000000000,143081,8155617000000000
6825350,a1502b,108,8000000000,28799,230392000000000
6825108,89d737,48,50000000000,50057,2502850000000000
6825486,391f0b,14,20000000000,21000,420000000000000
6826240,b3950e,33,1000000000,21000,21000000000000
6826258,c469d0,3,12000000000,181979,2183748000000000
6825635,1f3245,2,9191985605,14258,131059330756090
6826201,0a9aaa,6,10000000000,114585,1145850000000000
6824961,5fb3fd,15,10500000000,53619,562999500000000
6825903,735977,-20,41000000000,21000,861000000000000
6825726,654154,5,61000000000,21000,1281000000000000
6825586,6bd7b7,9,60000000000,143081,8584860000000000
6825686,83365e,3,9000000000,24223,218007000000000
6825434,422461,1,20000000000,35616,712320000000000
6824949,417333,2,20000000000,37042,740840000000000
6826313,1385df,83,1000000000,21000,21000000000000
6825674,8a89f6,9,50000000000,21000,1050000000000000
6826051,a0b006,58,85000000000,21000,1785000000000000
6825187,284ef4,25,50000000000,52126,2606300000000000
6825005,a97ba6,13,60000000000,143081,8584860000000000
6824797,aac1c7,-13,60000000000,143081,8584860000000000
6826064,cad926,2057,3000000000,21000,63000000000000
6826197,83ee37,63,7000000000,38101,266707000000000
6825451,bdd5fc,9,66000000000,22049,1455234000000000
6825905,5cd45a,0,10000000000,21000,210000000000000
6825400,122ef6,1,41000000000,52845,2166645000000000
6825108,04524e,21,60000000000,143081,8584860000000000
6825504,5d7f44,50,20000000000,37435,748700000000000
6826257,f703a3,0,10000000000,21000,210000000000000
6824941,8e654d,18,11000000000,21000,231000000000000
6825243,074acb,1,20000000000,21000,420000000000000
6825754,0c232e,11,13000000000,36848,479024000000000
6826265,ee40a2,-9,41000000000,21000,861000000000000
6824898,67ed77,-1,60000000000,143081,8584860000000000
6826027,e260b3,2,41000000000,21000,861000000000000
6826040,a30d7e,17,12000000000,33487,401844000000000
6825336,45b8f9,19,60000000000,143081,8584860000000000
6825123,58da4c,-57,60000000000,143081,8584860000000000
6825754,15b7e8,2,30000000000,21000,630000000000000
6825446,017577,0,41000000000,52345,2146145000000000
6825059,4b8f9a,8,7000000000,21000,147000000000000
6826118,d06516,6,60000000000,143081,8584860000000000
6825200,c516aa,23,10000000000,21000,210000000000000
6825246,7fc609,1,15000000000,21080,316200000000000
6825746,5ef135,3,40000000000,21000,840000000000000
6825310,df67a3,7,10000000000,52000,520000000000000
6825990,4e35fb,10,21000000000,55713,1169973000000000
6826083,e3e9d1,9,15000000000,448188,6722820000000000
6825102,371aa2,5,60000000000,21000,1260000000000000
6826111,acebc8,13,20000000000,21000,420000000000000
6825858,dd54fa,3,41000000000,21000,861000000000000
6826149,b550a1,3,41000000000,37615,1542215000000000
6825915,f9ec54,2,15000000000,21000,315000000000000
6825300,b8752d,11,15000000000,72800,1092000000000000
6826200,6e0243,17,20000000000,92580,1851600000000000
6826024,12fc36,-1,30000000000,199202,5976060000000000
6824921,145aa5,0,10000000000,21000,210000000000000
6824828,3dd583,0,50000000000,21000,1050000000000000
6825057,ed64a2,1,15000000000,22489,337335000000000
6825734,f9ac75,4,20000000000,38327,766540000000000
6825198,3f98f0,7,50000000000,21000,1050000000000000
6825507,156d83,-63,10000000000,21000,210000000000000
6826024,6f9bac,16,20000000000,23419,468380000000000
6825740,a4bffa,3,50000000000,52385,2619250000000000
6826307,2bb90e,22,21000000000,37180,780780000000000
6825191,a89e42,3,100000000000,21000,2100000000000000
6825470,c0ab28,14,100000000000,21000,2100000000000000
6826112,29e9c2,2,120000000000,21000,2520000000000000
6826136,94e3a2,6,5000000000,24646,123230000000000
6824799,5e3767,1,41000000000,21000,861000000000000
6824799,27eb1a,6,100000000000,21000,2100000000000000
6824893,f68ad3,6,12950000000,123600,1600620000000000
6826175,cc2744,15,15000000000,41776,626640000000000
6825582,f3f3a6,0,11700000000,21000,245700000000000
6826263,ad7687,1,50000000000,21000,1050000000000000
6824887,7c8bd0,5,21000000000,21000,441000000000000
6824983,2f6376,0,7000000000,21609,151263000000000
6826094,158f13,0,20000000000,21000,420000000000000
6825272,0e9263,3,100000000000,23031,2303100000000000
6826273,a40785,24,21000000000,93202,1957242000000000
6825284,bdd720,1,12000000000,259985,3119820000000000
6825515,3988a0,14,61000000000,22040,1344440000000000
6824792,21ae00,20,50000000000,47204,2360200000000000
6825463,c48ed6,3,13500000000,53619,723856500000000
6825543,5cad29,0,50000000000,49993,2499650000000000
6825123,ba8dac,6,20000000000,147694,2953880000000000
6826316,5e888d,0,50000000000,21000,1050000000000000
6824985,1b8ede,32,12200340000,35634,434746915560000
6825906,2c0ffe,14,25000000000,22017,550425000000000
6825588,00a7c6,1,11700000000,21000,245700000000000
6826174,7f8984,5,18000000000,127708,2298744000000000
6825310,004105,2,11700000000,245772,2875532400000000
6826234,785d08,6,60000000000,143081,8584860000000000
6826043,714819,13,60000000000,143081,8584860000000000
6825951,8e0e35,0,50000000000,49993,2499650000000000
6825835,8430b9,33,41000000000,21000,861000000000000
6824922,6b6871,0,10000000000,21000,210000000000000
6826339,74d898,34,60000000000,143081,8584860000000000
6826299,9680a7,6,60000000000,143081,8584860000000000
6825067,103360,19,60000000000,143081,8584860000000000
6826178,320e87,-2,41000000000,21000,861000000000000
6825677,ad0003,1,20000000000,24123,482460000000000
6825310,b797fc,2,71000000000,21000,1491000000000000
6825564,c8de31,1,40000000000,23844,953760000000000
6825577,983731,5,25000000000,33571,839275000000000
6825383,a86fdb,59,60000000000,143081,8584860000000000
6825302,bd7020,13,10000000000,21621,216210000000000
6825368,4591b6,3,50000000000,21000,1050000000000000
6825862,5e41a8,-10,23000000000,21000,483000000000000
6825877,f115b7,3,9500340000,27430,260594326200000
6825150,297f24,7458,6000000000,562660,3375960000000000
6825963,10db71,11,41000000000,118524,4859484000000000
6825645,860f48,77,1000000000,21000,21000000000000
6826304,47c7f6,1,13000000000,46109,599417000000000
6825734,e19aac,1,21000000000,21000,441000000000000
6825352,4a81ec,0,11500000000,30981,356281500000000
6825725,ee271e,7,15000000000,36927,553905000000000
6824938,1075e7,9,60000000000,143081,8584860000000000
6825547,ab2414,37,60000000000,143081,8584860000000000
6825618,60b124,9,15000000000,36863,552945000000000
6825601,5e423f,21,50000000000,21000,1050000000000000
6825813,6e27fc,6,60000000000,143081,8584860000000000
6825041,dc42b8,4,41000000000,51708,2120028000000000
6825452,269683,17,31000000000,21000,651000000000000
6825355,41032f,10,50000000000,21000,1050000000000000
6825099,d1beec,115,60000000000,143081,8584860000000000
6825329,e62d56,5,23000000000,21000,483000000000000
6825134,60d073,5,10000000000,53311,533110000000000
6825936,3bf194,34,90000000000,21000,1890000000000000
6825093,750c64,13,71000000000,21000,1491000000000000
6826070,4dc221,0,50000000000,21000,1050000000000000
6825422,9ddea2,2,13500000000,21080,284580000000000
6825960,e9ddba,2,50000000000,52282,2614100000000000
6825316,0e7a3f,2,50000000000,52487,2624350000000000
6825670,321ff5,4,60000000000,36978,2218680000000000
6825042,17d507,18,22000000000,230879,5079338000000000
6825553,fb0b94,46,1000000000,21000,21000000000000
6825881,e715ef,0,50000000000,53976,2698800000000000
6825266,764a8f,6,10000000000,21000,210000000000000
6825155,2a3323,999,10000000000,1155611,11556110000000000
6825231,c7a3da,2,91000000000,52400,4768400000000000
6826276,681645,21,20000000000,37250,745000000000000
6826246,26eb0a,8,10000000000,21000,210000000000000
6825319,b656db,56,1000000000,21000,21000000000000
6825508,5e382b,61,50000000000,21000,1050000000000000
6824868,09bec7,4,88000000000,21000,1848000000000000
6824991,19d78c,4,50000000000,21000,1050000000000000
6825613,326577,8,50000000000,52203,2610150000000000
6825734,b4a2bd,4,31000000000,47176,1462456000000000
6825666,2c2e3d,4892,5000000000,51835,259175000000000
6825504,4c9384,61,50000000000,21000,1050000000000000
6825725,ec82b9,1,15000000000,47503,712545000000000
6826017,74b35c,3,13650000000,21000,286650000000000
6826137,b352de,10,12000000000,21000,252000000000000
6824954,d0ff87,0,40000000000,21000,840000000000000
6825635,a8c915,18,60000000000,44736,2684160000000000
6826083,1073b1,5,50000000000,21000,1050000000000000
6825037,310d7b,25,41000000000,97048,3978968000000000
6826230,f8df58,6,60000000000,21000,1260000000000000
6826241,96ac77,44,10000000000,21000,210000000000000
6825802,691f71,0,35000000000,21000,735000000000000
6826194,233631,13,11000000000,47065,517715000000000
6826309,1b307c,2,41000000000,21000,861000000000000
6825737,9f92b5,6,20000000000,21000,420000000000000
6826329,7ba0d3,0,10000000000,21051,210510000000000
6825896,8de9d6,20,60000000000,143081,8584860000000000
6825934,5e8d86,11,40000000000,36458,1458320000000000
6825755,fdecbf,424,7600000000,28863,219358800000000
6825829,937a3c,6,25000000000,21004,525100000000000
6825695,1cccb7,30,19841269841,21000,416666666661000
6825149,87819f,27,63000000000,21000,1323000000000000
6825618,0bce7e,6,18000000000,21000,378000000000000
6825982,668781,14,50000000000,21000,1050000000000000
6824769,d2ec38,0,16000000000,52397,838352000000000
6825997,96c4d3,7,50000000000,52401,2620050000000000
6825110,3f5f5d,3,10000000000,22005,220050000000000
6825190,c73ba2,11,60000000000,143081,8584860000000000
6825840,964e55,14,120000000000,21000,2520000000000000
6825328,f0d465,26,91000000000,52529,4780139000000000
6826200,4c314d,19,50000000000,21000,1050000000000000
6825477,067ff8,35,71000000000,21000,1491000000000000
6825518,709980,127,1000000000,21000,21000000000000
6824768,c01aa5,0,71000000000,21000,1491000000000000
6826055,aaa597,19,60000000000,143081,8584860000000000
6826100,fce729,12,50000000000,21000,1050000000000000
6825290,3e6f42,806,6000000000,147744,886464000000000
6825387,817eb3,108,1000000000,21000,21000000000000
6825730,6a4470,-1,14000000000,77320,1082480000000000
6825465,34e70f,5,41000000000,89450,3667450000000000
6825530,0cb65d,5,15000000000,36863,552945000000000
6825872,a01cad,6,11900000000,204680,2435692000000000
6825403,43dff1,26,100000000000,21000,2100000000000000
6825260,b60add,1,12500000000,36353,454412500000000
6825043,8fd2fc,3,10000000000,21000,210000000000000
6825066,510240,1231,6000000000,506779,3040674000000000
6825139,d21a74,0,9000000000,131609,1184481000000000
6826276,1dad5e,20,19000000000,21000,399000000000000
6825488,812a33,403,7300000000,1625302,11864704600000000
6825465,a5cc3e,0,60000000000,143081,8584860000000000
6825125,a8b3de,12,20000000000,23419,468380000000000
6826123,8d7e0c,83,50000000000,21000,1050000000000000
6825956,4e04c9,38,20000000000,37170,743400000000000
6825538,c12950,5,50000000000,37313,1865650000000000
6825699,ef1965,1,13500000000,53555,722992500000000
6825804,3c74e4,15,10000000000,21000,210000000000000
6825067,d14a08,2,99000000000,52163,5164137000000000
6824840,7070c1,9,41000000000,21000,861000000000000
6826152,a11747,15,10000000000,37870,378700000000000
6825332,eb8d5c,21,50000000000,37111,1855550000000000
6824925,11f536,2,30000000000,21000,630000000000000
6825392,db9edc,4,50000000000,21000,1050000000000000
6826046,b408a0,6,50000000000,21000,1050000000000000
6826045,83781c,40,1000000000,21000,21000000000000
6825107,1e82e8,9,20000000000,21000,420000000000000
6826271,71e1fd,-2,1000000000,21000,21000000000000
6825542,62d22d,11,19841269841,21000,416666666661000
6825818,ae0db4,4,13500000000,21000,283500000000000
6824858,5138ef,6,9200000000,52397,482052400000000
6825327,95cdb2,2290,5000000000,51835,259175000000000
6825003,d744ea,16,51000000000,23006,1173306000000000
6826277,a1c472,3,25000000000,23856,596400000000000
6825931,c35a7e,0,10000000000,37244,372440000000000
6825680,583506,4,13000000000,46109,599417000000000
6825037,d14861,7,11500000000,30981,356281500000000
6826278,216868,2,10000000000,347962,3479620000000000
6825009,cdba0b,2,41000000000,52487,2151967000000000
6825159,6ccdd0,22,60000000000,143081,8584860000000000
6824966,e1e193,9,50000000000,21000,1050000000000000
6824889,a4b3c7,55,8000000000,63434,507472000000000
6826124,ff7696,7,13200000000,243089,3208774800000000
6824760,34ef03,9,10000000000,54844,548440000000000
6824899,f653d5,377,1000000000,21000,21000000000000
6824914,ab3cb7,143,1000000000,21000,21000000000000
6826049,1a9098,1,50000000000,21000,1050000000000000
6825002,a0f836,0,1000000000,21000,21000000000000
6825398,89a32a,1,10375000000,104600,1085225000000000
6826338,976bc8,31,50000000000,34470,1723500000000000
6826278,94aa1e,1,12000000000,21000,252000000000000
6825940,8929e9,11,25000000000,33571,839275000000000
6825447,593baa,1,50000000000,21000,1050000000000000
6825414,4614d7,17,44000000000,21000,924000000000000
6825093,55e33f,13,71000000000,21000,1491000000000000
6825827,01e2a5,15,20000000000,22170,443400000000000
6825284,c28cd2,3,21000000000,21000,441000000000000
6826302,9f926b,11,25000000000,21000,525000000000000
6825314,070bfa,3,20000000000,21000,420000000000000
6826099,294af1,8,60000000000,143081,8584860000000000
6825380,24a699,4,23000000000,21000,483000000000000
6824910,4edd8c,1,9100000000,260882,2374026200000000
6826225,d72974,14,40000000000,21000,840000000000000
6825717,7dd93f,21,22000000000,242457,5334054000000000
6826197,bdf429,15,7000330000,30862,216044184460000
6825587,2a98e2,1,11700000000,21000,245700000000000
6825869,37c99a,6,51900000000,54669,2837321100000000
6825667,9ae7b3,17,41000000000,87691,3595331000000000
6824772,3fd8c0,4,60000000000,21000,1260000000000000
6825747,5fb9cc,32,23000000000,21000,483000000000000
6825931,7ba040,2,10000000000,21000,210000000000000
6825546,a8bf32,-1,1000000000,21000,21000000000000
6825549,d71fce,36,60000000000,21000,1260000000000000
6824791,c65820,31,10000000000,21000,210000000000000
6825644,9501c9,1,11000000000,21000,231000000000000
6826162,b0562a,7,22000000000,23856,524832000000000
6826185,9a87b8,26,20000000000,87285,1745700000000000
6825709,cba7ef,11,50000000000,51470,2573500000000000
6825595,320844,2,41312500000,21000,867562500000000
6826134,404ca1,2841,7700000000,6992938,53845622600000000
6825433,d1c10b,5,60000000000,52391,3143460000000000
6825238,283e65,110,1000000000,21000,21000000000000
6825271,3bb2bb,1,15000000000,21000,315000000000000
6825498,70c32f,6,50000000000,21000,1050000000000000
6826144,097ff2,7,50000000000,21000,1050000000000000
6825706,569c24,10,12000000000,33322,399864000000000
6826019,da6c76,-26,60000000000,143081,8584860000000000
6826169,fbad84,19,20000000000,22958,459160000000000
6825189,2c5747,11,1000000000,21000,21000000000000
6825232,be7499,54,10000000000,21000,210000000000000
6824972,cbe66e,5,60000000000,21000,1260000000000000
6826047,2a39a2,10,15000000000,21000,315000000000000
6825555,b05b94,20,41000000000,21000,861000000000000
6825037,3b8efa,9,28800000000,21000,604800000000000
6825446,3132ec,1,10000000000,260966,2609660000000000
6824902,d199e6,18,50000000000,49993,2499650000000000
6826069,77d38b,70,10000000000,21000,210000000000000
6825905,6df6e1,0,10000000000,21000,210000000000000
6824807,2f4152,3,71000000000,21000,1491000000000000
6825821,dfded8,1,7500340000,27430,205734326200000
6825129,2407f8,0,71000000000,21000,1491000000000000
6825159,fbb0d4,15,50000000000,21000,1050000000000000
6825802,b74739,0,60000000000,21000,1260000000000000
6826199,b6787f,3,17000000000,95453,1622701000000000
6825923,b3a71f,574,8000000000,28799,230392000000000
6825867,a7140c,0,10000000000,21000,210000000000000
6825892,0130d2,3,20000000000,23037,460740000000000
6825389,52e2ed,4,10800000000,210619,2274685200000000
6824876,bb6de4,6,41000000000,52160,2138560000000000
6826095,cd9bc4,9,20000000000,21000,420000000000000
6825836,8ba232,11,10000000000,21000,210000000000000
6826116,5d10b8,1,9000000000,52415,471735000000000
6825927,81dba7,3,20000000000,21586,431720000000000
6825706,d6dcb4,2,12950000000,123536,1599791200000000
6825089,1cc4dd,21,71000000000,21000,1491000000000000
6825083,07cf39,17,60000000000,143081,8584860000000000
6824952,bea1bb,5,60000000000,143081,8584860000000000
6825437,5784a8,2,11312500000,21000,237562500000000
6825069,637053,1,31000000000,21000,651000000000000
6824862,440228,0,15000000000,21000,315000000000000
6825072,21dc5d,4,20000000000,21000,420000000000000
6826143,6e2275,21,7000000000,21000,147000000000000
6825919,5c4ade,0,9500340000,27430,260594326200000
6825215,6f3fbb,3,60000000000,143081,8584860000000000
6824914,d15a13,143,1000000000,21000,21000000000000
6826045,01714b,39,1000000000,21000,21000000000000
6824761,63c36f,12,41000000000,21000,861000000000000
6825766,265296,3,20000000000,38455,769100000000000
6825667,3c93fc,28,25000000000,36919,922975000000000
6825428,c84a02,12,50000000000,21000,1050000000000000
6824918,5b689c,-8,21000000000,21000,441000000000000
6824995,85d824,38,1000000000,21000,21000000000000
6825353,03a04c,0,100000000000,21000,2100000000000000
6825052,d621a2,113,1000000000,21000,21000000000000
6824862,f46f66,-1,9100000000,13830,125853000000000
6825431,9d0de5,5,15000000000,14296,214440000000000
6825903,4f78e4,3,41000000000,22111,906551000000000
6825733,ea09c0,9,14000000000,81984,1147776000000000
6825307,d956f1,0,12000000000,33766,405192000000000
6824870,0981b6,1,10000000000,21000,210000000000000
6825219,4c5413,3,28000000000,73478,2057384000000000
6826251,1a0c4e,10,14000000000,21000,294000000000000
6826087,5d8b84,26,51000000000,21000,1071000000000000
6825524,3fbc7c,3,100000000000,21000,2100000000000000
6824930,066653,8,50000000000,50057,2502850000000000
6826026,1ac8e2,3,15000000000,21080,316200000000000
6825425,6d190f,25,60000000000,21000,1260000000000000
6825345,9d96cb,-2,100000000000,23095,2309500000000000
6825373,2d464b,2,60000000000,21000,1260000000000000
6825020,1362ce,32,71000000000,21000,1491000000000000
6824915,2a7147,23,50000000000,51784,2589200000000000
6825279,ac4c1a,0,60000000000,38037,2282220000000000
6826244,5da747,1,21000000000,37180,780780000000000
6825573,957420,29,1000000000,21000,21000000000000
6825708,de7930,196,1000000000,21000,21000000000000
6825712,959fa2,31,30000000000,51785,1553550000000000
6826068,c4a756,56,60000000000,44274,2656440000000000
6826271,a15653,-2,1000000000,21000,21000000000000
6825593,ed7758,25,41000000000,21000,861000000000000
6825625,1e12fe,4,16000000000,34725,555600000000000
6825414,3231dd,13,45746031746,21000,960666666666000
6826222,89b9fa,16,59969564672,143081,8580505282834432
6825568,03f85c,6,41000000000,21000,861000000000000
6826034,510341,153,1000000000,21000,21000000000000
6824940,23c8ea,7,36494655488,37170,1356506344488960
6824782,32f562,16,14850000000,21000,311850000000000
6825858,62e0b5,4,20000000000,21000,420000000000000
6825168,c106f1,44,10000000000,21000,210000000000000
6826154,b8c769,17,50000000000,21000,1050000000000000
6826195,83a140,5,60000000000,143081,8584860000000000
6825446,853042,9,10000000000,21000,210000000000000
6825350,19daff,4,14000000000,21000,294000000000000
6825025,9ee8aa,7,50000000000,56339,2816950000000000
6826191,348eac,20,60000000000,143081,8584860000000000
6825087,64f25e,230,7000000000,140276,981932000000000
6825869,2891d5,12,13000000000,79985,1039805000000000
6824861,519354,6,41000000000,21000,861000000000000
6824969,856305,3,16000000000,37820,605120000000000
6825355,934421,10,67000000000,52683,3529761000000000
6825803,b8157b,6,20000000000,37916,758320000000000
6824976,95b92a,8,50000000000,51937,2596850000000000
6825527,63297b,12,41000000000,23030,944230000000000
6824978,6e03dd,6,24000000000,45781,1098744000000000
6825874,12b95f,12,71000000000,21000,1491000000000000
6825243,679772,4,20000000000,21000,420000000000000
6825170,8152c5,9,13000000000,82132,1067716000000000
6825738,263638,12,20000000000,21000,420000000000000
6825483,ea50b9,0,60000000000,143081,8584860000000000
6824799,6ba4a1,24,45746031746,21000,960666666666000
6825497,498c63,712,7000000000,38101,266707000000000
6826194,e38fb4,9,17900000000,21000,375900000000000
6825861,d1dd71,84,1000000000,21000,21000000000000
6826159,dfbe7d,5,10000000000,21000,210000000000000
6825917,8fa241,0,1000000000,21000,21000000000000
